,X,Y
1790,ใจลอย,neg
1791,ใจสลาย,neg
1792,เสี่ยง,neg
1793,ขอโทษ,neg
1794,ผัด,neg
1795,อกจะแตก,neg
1796,ผัดวันประกันพรุ่ง,neg
1797,ผ่า,neg
1798,เผ่น,neg
1799,เป็นไปไม่ได้,neg
1800,ลืม,neg
1801,ฟุ้งซ่าน,neg
1802,ดรามา,neg
1803,ดราม่า,neg
1804,ไม่ดี,neg
1805,หมดกำลัง,neg
1806,หมดกำลังใจ,neg
1807,หมดความรู้สึก,neg
1808,หมดค่า,neg
1809,หมดจิตหมดใจ,neg
1810,หมดตัว,neg
1811,ให้การเท็จ,neg
1812,เสียกำลัง,neg
1813,เสียกำลังใจ,neg
1814,ความเดือดร้อน,neg
1815,เอาแต่ใจตัวเอง,neg
1816,เหี้ย,neg
1817,สัด,neg
1818,หมา,neg
1819,ควาย,neg
1820,แรด,neg
1821,กระทิง,neg
1822,ฟาย,neg
1823,หมาบ้า,neg
1824,มัจจุราช,neg
1825,เควี่ย,neg
1826,เชี่ย,neg
1827,เงี่ยน,neg
1828,ส้นตีน,neg
1829,ชาติชั่ว,neg
1830,สถุล,neg
1831,ระยำ,neg
1832,สันดาน,neg
1833,ไอ้สัตว์นรก,neg
1834,พ่อมึงตาย,neg
1835,แม่มึงตาย,neg
1836,ชิงหมาเกิด,neg
1837,จัญไร,neg
1838,ใจหมา,neg
1839,ช้างเย็ด,neg
1840,อัปปรี,neg
1841,ชาติหมา,neg
1842,อีวาฬ,neg
1843,หน้าส้นตีน,neg
1844,ไอเหี้ย,neg
1845,ไอสัด,neg
1846,ไอ้หมา,neg
1847,ไอ้ควาย,neg
1848,นรกแดกกบาล,neg
1849,เศษนรก,neg
1850,กวนส้นตีน,neg
1851,ล่อกัน,neg
1852,เอากัน,neg
1853,แทงกัน,neg
1854,ยิงกัน,neg
1855,ปี้กัน,neg
1856,ตีกัน,neg
1857,หน้าตัวเมืย,neg
1858,หน้าหี,neg
1859,หน้าควย,neg
1860,ไอ้ขึ้หมา,neg
1861,แมงดา,neg
1862,กระดอ,neg
1863,อีหน้าหี,neg
1864,กระสัน,neg
1865,ไอเหี้ยหน้าหี,neg
1866,อีเหี้ย,neg
1867,อีสัด,neg
1868,อีหมา,neg
1869,อีควาย,neg
1870,อีปลาวาฬ,neg
1871,อีหน้าหมา,neg
1872,สาด,neg
1873,อีฟันหมาบ้า,neg
1874,อีหน้าควาย,neg
1875,กินขี้ปี้เยี่ยว,neg
1876,อีปลาเงือก,neg
1877,ไอ้ส้นตีน,neg
1878,เสือกพะยูน,neg
1879,พ่อมึง,neg
1880,แม่มึง,neg
1881,พ่อง,neg
1882,แม่ง,neg
1883,พ่อมึงตาย,neg
1884,แม่มึงตาย,neg
1885,ควย,neg
1886,หี,neg
1887,เจี๊ยว,neg
1888,แดก,neg
1889,ขี้,neg
1890,เยี่ยว,neg
1891,ขึ้แตก,neg
1892,จรวย,neg
1893,ไอเข้,neg
1894,ไอ้สัส,neg
1895,ขายตัว,neg
1896,ลูกอีกะหรี่,neg
1897,ลูกอีดอกทอง,neg
1898,ลูกอีสาด,neg
1899,ยัดแม่,neg
1900,ฟักยู,neg
1901,อีอับปรี,neg
1902,อีกระหรี่,neg
1903,อีกะหรี,neg
1904,อีชาติชั้ว,neg
1905,อีช้างเย๊ด,neg
1906,อีห่า,neg
1907,อยากเอาหญิง,neg
1908,ระยำ,neg
1909,ทมิฬ,neg
1910,ลูกโสเภณี,neg
0,เฉย,neu
1,นิ่ง,neu
2,เสมอ,neu
3,ตกลง,neu
4,อ่อ,neu
5,สัมภาษณ์,neu
6,เงียบ,neu
7,โอเค,neu
8,พูด,neu
9,ทำ,neu
10,ตรวจสอบ,neu
11,ตระหนัก,neu
12,รับรู้,neu
13,จับ,neu
14,เกาะ,neu
15,รูปแบบ,neu
16,พอกัน,neu
17,ขยับ,neu
18,เรื่อย,neu
19,พัก,neu
20,ส่อง,neu
21,มอง,neu
22,กีฬา,neu
23,เรียน,neu
24,เรื่อง,neu
25,ชาว,neu
26,บ้าน,neu
27,ชาวบ้าน,neu
28,หน้า,neu
29,ยกเว้น,neu
30,ตัวเอง,neu
31,มุม,neu
32,ตัดสิน,neu
33,วาง,neu
34,หยุด,neu
35,หรอ,neu
36,หรา,neu
37,ซัก,neu
38,รีด,neu
39,อยาก,neu
40,แอบ,neu
41,ฟัง,neu
42,ใส่,neu
43,ถ้า,neu
44,แปะมือ,neu
45,เดิม,neu
46,ดำรง,neu
47,นิยาม,neu
48,รอ,neu
49,ตอบ,neu
50,ตาม,neu
51,อะไร,neu
52,ธรรมชาติ,neu
53,เยอะ,neu
54,ทึ่ง,neu
55,เผื่อ,neu
56,สากล,neu
57,เป๊ะ,neu
58,จ้า,neu
59,คะ,neu
60,ค่ะ,neu
61,ครับ,neu
62,ผ่าน,neu
63,เพิ่ง,neu
64,เรียก,neu
65,บอก,neu
66,นำ,neu
67,พา,neu
68,พิสูจน์,neu
69,ใช้,neu
70,ต่อ,neu
71,เป็น,neu
72,จะ,neu
73,ทำ,neu
74,ที่,neu
75,เรื่อง,neu
76,เงิน,neu
77,ตัง,neu
78,ตังค์,neu
79,อาจ,neu
80,เปิดเผย,neu
81,เปิด,neu
82,ปิด,neu
83,พก,neu
84,ก็,neu
85,สอบ,neu
86,การ,neu
87,จะ,neu
88,ดู,neu
89,เดา,neu
90,เลย,neu
91,ไป,neu
92,กลาง,neu
93,แล้ว,neu
94,เป็นกลาง,neu
95,เดิน,neu
96,วิ่ง,neu
97,เล่น,neu
98,อาหาร,neu
99,คุณ,neu
100,เขา,neu
101,คน,neu
102,มี,neu
103,เว้น,neu
104,พา,neu
105,นำ,neu
106,ดื่ม,neu
107,มัน,neu
108,ปล่อย,neu
109,ย้าย,neu
110,ฝึก,neu
111,งาน,neu
112,สถานะ,neu
113,สภาวะ,neu
114,ธรรมดา,neu
115,นอน,neu
116,ชาติ,neu
117,คุ้น,neu
118,ด้วย,neu
119,สมัคร,neu
120,มาตรการ,neu
121,นะ,neu
122,กับ,neu
123,วัน,neu
124,ผู้หญิง,neu
125,ผู้ชาย,neu
126,ผู้,neu
127,ทำตาม,neu
